# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1209       1.362003060514e-10       2.566681122447e-12       7.834049950372e-13       1.275036137707e-14       3.056326254800e-15       1.594470702574e-16      -5.615289020739e-17 
 1210       1.355935741738e-10       2.590732956745e-12       8.061037346294e-13       1.274097699131e-14       3.046510857689e-15       1.634060321694e-16      -5.722109901573e-17 
 1211       1.349863578710e-10       2.614937483565e-12       8.264676502905e-13       1.273149429466e-14       3.036733560650e-15       1.672847252487e-16      -5.827188382765e-17 
 1212       1.343788232943e-10       2.639284084580e-12       8.445089786236e-13       1.272191563948e-14       3.026994240929e-15       1.710870976407e-16      -5.930538217062e-17 
 1213       1.337711376632e-10       2.663762068785e-12       8.602400954523e-13       1.271224339490e-14       3.017292773327e-15       1.748171257248e-16      -6.032173296185e-17 
 1214       1.331634692673e-10       2.688360672349e-12       8.736735161483e-13       1.270247994676e-14       3.007629030192e-15       1.784788141749e-16      -6.132107651152e-17 
 1215       1.325559874691e-10       2.713069058462e-12       8.848218959588e-13       1.269262769773e-14       2.998002881413e-15       1.820761960183e-16      -6.230355452598e-17 
 1216       1.319488627055e-10       2.737876317183e-12       8.936980303341e-13       1.268268906726e-14       2.988414194414e-15       1.856133326959e-16      -6.326931011096e-17 
 1217       1.313422664904e-10       2.762771465291e-12       9.003148552549e-13       1.267266649168e-14       2.978862834146e-15       1.890943141220e-16      -6.421848777479e-17 
 1218       1.307363714166e-10       2.787743446131e-12       9.046854475601e-13       1.266256242423e-14       2.969348663082e-15       1.925232587438e-16      -6.515123343163e-17 
 1219       1.301313511582e-10       2.812781129466e-12       9.068230252741e-13       1.265237933503e-14       2.959871541212e-15       1.959043136012e-16      -6.606769440463e-17 
 1220       1.295273804725e-10       2.837873311324e-12       9.067409479342e-13       1.264211971121e-14       2.950431326031e-15       1.992416543870e-16      -6.696801942922e-17 
 1221       1.289246352024e-10       2.863008713844e-12       9.044527169181e-13       1.263178605687e-14       2.941027872539e-15       2.025394855058e-16      -6.785235865627e-17 
 1222       1.283232922785e-10       2.888175985132e-12       8.999719757716e-13       1.262138089315e-14       2.931661033233e-15       2.058020401346e-16      -6.872086365530e-17 
 1223       1.277235297212e-10       2.913363699104e-12       8.933125105361e-13       1.261090675824e-14       2.922330658096e-15       2.090335802821e-16      -6.957368741774e-17 
 1224       1.271255266429e-10       2.938560355334e-12       8.844882500756e-13       1.260036620746e-14       2.913036594597e-15       2.122383968484e-16      -7.041098436008e-17 
 1225       1.265294632503e-10       2.963754378908e-12       8.735132664048e-13       1.258976181323e-14       2.903778687680e-15       2.154208096851e-16      -7.123291032716e-17 
 1226       1.259355208462e-10       2.988934120270e-12       8.604017750162e-13       1.257909616518e-14       2.894556779759e-15       2.185851676547e-16      -7.203962259531e-17 
 1227       1.253438818322e-10       3.014087855069e-12       8.451681352078e-13       1.256837187011e-14       2.885370710713e-15       2.217358486906e-16      -7.283127987559e-17 
 1228       1.247547297104e-10       3.039203784010e-12       8.278268504104e-13       1.255759155207e-14       2.876220317878e-15       2.248772598568e-16      -7.360804231704e-17 
 1229       1.241682490857e-10       3.064270032704e-12       8.083925685151e-13       1.254675785240e-14       2.867105436038e-15       2.280138374075e-16      -7.437007150983e-17 
 1230       1.235846256683e-10       3.089274651514e-12       7.868800822013e-13       1.253587342972e-14       2.858025897425e-15       2.311500468470e-16      -7.511753048852e-17 
 1231       1.230040462751e-10       3.114205615403e-12       7.633043292632e-13       1.252494096002e-14       2.848981531708e-15       2.342903829895e-16      -7.585058373527e-17 
 1232       1.224266988328e-10       3.139050823789e-12       7.376803929382e-13       1.251396313666e-14       2.839972165986e-15       2.374393700185e-16      -7.656939718301e-17 
 1233       1.218527723794e-10       3.163798100386e-12       7.100235022339e-13       1.250294267040e-14       2.830997624784e-15       2.406015615472e-16      -7.727413821871e-17 
 1234       1.212824570665e-10       3.188435193058e-12       6.803490322558e-13       1.249188228947e-14       2.822057730046e-15       2.437815406776e-16      -7.796497568658e-17 
 1235       1.207159441618e-10       3.212949773666e-12       6.486725045346e-13       1.248078473956e-14       2.813152301127e-15       2.469839200607e-16      -7.864207989123e-17 
 1236       1.201534260507e-10       3.237329437917e-12       6.150095873540e-13       1.246965278389e-14       2.804281154789e-15       2.502133419559e-16      -7.930562260098e-17 
 1237       1.195950962391e-10       3.261561705213e-12       5.793760960778e-13       1.245848920324e-14       2.795444105192e-15       2.534744782912e-16      -7.995577705097e-17 
 1238       1.190411493550e-10       3.285634018499e-12       5.417879934775e-13       1.244729679595e-14       2.786640963890e-15       2.567720307224e-16      -8.059271794647e-17 
 1239       1.184917811509e-10       3.309533744112e-12       5.022613900602e-13       1.243607837800e-14       2.777871539822e-15       2.601107306934e-16      -8.121662146600e-17 
 1240       1.179471885061e-10       3.333248171632e-12       4.608125443954e-13       1.242483678304e-14       2.769135639309e-15       2.634953394954e-16      -8.182766526462e-17 
 1241       1.174075694288e-10       3.356764513727e-12       4.174578634431e-13       1.241357486238e-14       2.760433066044e-15       2.669306483273e-16      -8.242602847711e-17 
 1242       1.168731230580e-10       3.380069906005e-12       3.722139028808e-13       1.240229548506e-14       2.751763621086e-15       2.704214783548e-16      -8.301189172118e-17 
 1243       1.163440496660e-10       3.403151406861e-12       3.250973674313e-13       1.239100153791e-14       2.743127102857e-15       2.739726807705e-16      -8.358543710070e-17 
 1244       1.158205506605e-10       3.425995997328e-12       2.761251111902e-13       1.237969592552e-14       2.734523307132e-15       2.775891368539e-16      -8.414684820889e-17 
 1245       1.153028285866e-10       3.448590580921e-12       2.253141379531e-13       1.236838157033e-14       2.725952027034e-15       2.812757580305e-16      -8.469631013157e-17 
 1246       1.147910636255e-10       3.470923199712e-12       1.726845128368e-13       1.235706124453e-14       2.717413072422e-15       2.850359855841e-16      -8.523398391983e-17 
 1247       1.142853427846e-10       3.492986698446e-12       1.182681338706e-13       1.234573706358e-14       2.708906328326e-15       2.888672704061e-16      -8.575992967395e-17 
 1248       1.137857298807e-10       3.514775103112e-12       6.210006396757e-14       1.233441098683e-14       2.700431697185e-15       2.927655403315e-16      -8.627418256346e-17 
 1249       1.132922889689e-10       3.536282408562e-12       4.215629518238e-15       1.232308498512e-14       2.691989079509e-15       2.967266956204e-16      -8.677677827708e-17 
 1250       1.128050843430e-10       3.557502578457e-12      -5.534957905710e-14       1.231176104075e-14       2.683578373874e-15       3.007466089013e-16      -8.726775302389e-17 
 1251       1.123241805355e-10       3.578429545206e-12      -1.165597067560e-13       1.230044114758e-14       2.675199476919e-15       3.048211251155e-16      -8.774714353463e-17 
 1252       1.118496423182e-10       3.599057209912e-12      -1.793786334415e-13       1.228912731097e-14       2.666852283338e-15       3.089460614606e-16      -8.821498706290e-17 
 1253       1.113815347026e-10       3.619379442314e-12      -2.437699732899e-13       1.227782154787e-14       2.658536685877e-15       3.131172073347e-16      -8.867132138644e-17 
 1254       1.109199229401e-10       3.639390080729e-12      -3.096970742384e-13       1.226652588679e-14       2.650252575328e-15       3.173303242800e-16      -8.911618480833e-17 
 1255       1.104648725223e-10       3.659082931995e-12      -3.771230174325e-13       1.225524236786e-14       2.641999840525e-15       3.215811459268e-16      -8.954961615827e-17 
 1256       1.100164491817e-10       3.678451771414e-12      -4.460106166742e-13       1.224397304283e-14       2.633778368339e-15       3.258653779376e-16      -8.997165479380e-17 
 1257       1.095747188916e-10       3.697490342694e-12      -5.163224178692e-13       1.223271997509e-14       2.625588043673e-15       3.301786979504e-16      -9.038234060153e-17 
 1258       1.091397478667e-10       3.716192357893e-12      -5.880206984749e-13       1.222148523972e-14       2.617428749455e-15       3.345167555232e-16      -9.078171399843e-17 
 1259       1.087116025635e-10       3.734551497360e-12      -6.610674669475e-13       1.221027092347e-14       2.609300366636e-15       3.388751720775e-16      -9.116981593302e-17 
 1260       1.082903496805e-10       3.752561409680e-12      -7.354244621905e-13       1.219907912481e-14       2.601202774186e-15       3.432495408423e-16      -9.154668788663e-17 
 1261       1.078760561586e-10       3.770215711615e-12      -8.110531530018e-13       1.218791195396e-14       2.593135849082e-15       3.476354267980e-16      -9.191237187465e-17 
 1262       1.074687891815e-10       3.787507988047e-12      -8.879147375215e-13       1.217677153286e-14       2.585099466312e-15       3.520283666203e-16      -9.226691044777e-17 
 1263       1.070686161761e-10       3.804431791921e-12      -9.659701426795e-13       1.216565999527e-14       2.577093498865e-15       3.564238686239e-16      -9.261034669321e-17 
 1264       1.066756048125e-10       3.820980644188e-12      -1.045180023643e-12       1.215457948673e-14       2.569117817727e-15       3.608174127065e-16      -9.294272423597e-17 
 1265       1.062898230049e-10       3.837148033747e-12      -1.125504763266e-12       1.214353216459e-14       2.561172291876e-15       3.652044502929e-16      -9.326408724006e-17 
 1266       1.059113389115e-10       3.852927417387e-12      -1.206904471532e-12       1.213252019806e-14       2.553256788277e-15       3.695804042784e-16      -9.357448040979e-17 
 1267       1.055402209352e-10       3.868312219734e-12      -1.289338985008e-12       1.212154576821e-14       2.545371171878e-15       3.739406689731e-16      -9.387394899092e-17 
 1268       1.051765377236e-10       3.883295833188e-12      -1.372767866290e-12       1.211061106800e-14       2.537515305604e-15       3.782806100455e-16      -9.416253877201e-17 
 1269       1.048203581695e-10       3.897871617869e-12      -1.457150403445e-12       1.209971830229e-14       2.529689050353e-15       3.825955644666e-16      -9.444029608555e-17 
 1270       1.044717514116e-10       3.912032901560e-12      -1.542445609470e-12       1.208886968788e-14       2.521892264988e-15       3.868808404536e-16      -9.470726780932e-17 
 1271       1.041307868341e-10       3.925772979647e-12      -1.628612221728e-12       1.207806745351e-14       2.514124806338e-15       3.911317174140e-16      -9.496350136752e-17 
 1272       1.037975340677e-10       3.939085115065e-12      -1.715608701403e-12       1.206731383991e-14       2.506386529186e-15       3.953434458892e-16      -9.520904473209e-17 
 1273       1.034720629897e-10       3.951962538238e-12      -1.803393232945e-12       1.205661109979e-14       2.498677286272e-15       3.995112474984e-16      -9.544394642392e-17 
 1274       1.031544437244e-10       3.964398447026e-12      -1.891923723521e-12       1.204596149788e-14       2.490996928279e-15       4.036303148828e-16      -9.566825551409e-17 
 1275       1.028447466435e-10       3.976386006660e-12      -1.981157802455e-12       1.203536731096e-14       2.483345303836e-15       4.076958116492e-16      -9.588202162513e-17 
 1276       1.025430423662e-10       3.987918349694e-12      -2.071052820683e-12       1.202483082786e-14       2.475722259508e-15       4.117028723139e-16      -9.608529493224e-17 
 1277       1.022494017599e-10       3.998988575941e-12      -2.161565850200e-12       1.201435434950e-14       2.468127639795e-15       4.156466022466e-16      -9.627812616454e-17 
 1278       1.019638959402e-10       4.009589752418e-12      -2.252653683503e-12       1.200394018888e-14       2.460561287121e-15       4.195220776144e-16      -9.646056660631e-17 
 1279       1.016865962717e-10       4.019714913288e-12      -2.344272833043e-12       1.199359067117e-14       2.453023041837e-15       4.233243453256e-16      -9.663266809825e-17 
 1280       1.014175743679e-10       4.029357059806e-12      -2.436379530671e-12       1.198330813364e-14       2.445512742210e-15       4.270484229734e-16      -9.679448303870e-17 
 1281       1.011569020918e-10       4.038509160257e-12      -2.528929727086e-12       1.197309492576e-14       2.438030224421e-15       4.306892987801e-16      -9.694606438488e-17 
 1282       1.009046515562e-10       4.047164149901e-12      -2.621879091282e-12       1.196295340918e-14       2.430575322557e-15       4.342419315406e-16      -9.708746565415e-17 
 1283       1.006608951239e-10       4.055314930916e-12      -2.715183009996e-12       1.195288595776e-14       2.423147868611e-15       4.377012505668e-16      -9.721874092523e-17 
 1284       1.004257054085e-10       4.062954372341e-12      -2.808796587158e-12       1.194289495761e-14       2.415747692473e-15       4.410621556308e-16      -9.733994483947e-17 
 1285       1.001991336392e-10       4.070076732390e-12      -2.902676393001e-12       1.193298249529e-14       2.408374637526e-15       4.443209204453e-16      -9.745112725404e-17 
 1286       9.998114448766e-11       4.076681943223e-12      -2.996785734305e-12       1.192314941861e-14       2.401028607637e-15       4.474794206898e-16      -9.755231713256e-17 
 1287       9.977168050059e-11       4.082771374813e-12      -3.091089443017e-12       1.191339626522e-14       2.393709520692e-15       4.505409539767e-16      -9.764353847366e-17 
 1288       9.957068366623e-11       4.088346417041e-12      -3.185552131603e-12       1.190372357339e-14       2.386417293037e-15       4.535088407249e-16      -9.772481564324e-17 
 1289       9.937809541316e-11       4.093408479739e-12      -3.280138192618e-12       1.189413188205e-14       2.379151839481e-15       4.563864242055e-16      -9.779617337533e-17 
 1290       9.919385660909e-11       4.097958992739e-12      -3.374811798286e-12       1.188462173076e-14       2.371913073285e-15       4.591770705879e-16      -9.785763677291e-17 
 1291       9.901790755959e-11       4.101999405921e-12      -3.469536900068e-12       1.187519365973e-14       2.364700906162e-15       4.618841689856e-16      -9.790923130881e-17 
 1292       9.885018800691e-11       4.105531189252e-12      -3.564277228245e-12       1.186584820980e-14       2.357515248275e-15       4.645111315016e-16      -9.795098282653e-17 
 1293       9.869063712875e-11       4.108555832840e-12      -3.658996291484e-12       1.185658592246e-14       2.350356008226e-15       4.670613932745e-16      -9.798291754109e-17 
 1294       9.853919353704e-11       4.111074846976e-12      -3.753657376421e-12       1.184740733983e-14       2.343223093061e-15       4.695384125245e-16      -9.800506203993e-17 
 1295       9.839579527671e-11       4.113089762178e-12      -3.848223547229e-12       1.183831300467e-14       2.336116408261e-15       4.719456705987e-16      -9.801744328370e-17 
 1296       9.826037982450e-11       4.114602129242e-12      -3.942657645196e-12       1.182930346036e-14       2.329035857739e-15       4.742866720172e-16      -9.802008860716e-17 
 1297       9.813288408769e-11       4.115613519284e-12      -4.036922288299e-12       1.182037925093e-14       2.321981343835e-15       4.765649445190e-16      -9.801302572000e-17 
 1298       9.801324440293e-11       4.116125523790e-12      -4.130979870781e-12       1.181154092106e-14       2.314952767317e-15       4.787840391075e-16      -9.799628270773e-17 
 1299       9.790139653500e-11       4.116139754656e-12      -4.224792562721e-12       1.180278901602e-14       2.307950027372e-15       4.809475300965e-16      -9.796988803249e-17 
 1300       9.779727567558e-11       4.115657844240e-12      -4.318322309613e-12       1.179412408175e-14       2.300973021602e-15       4.830590151559e-16      -9.793387053396e-17 
 1301       9.770081644204e-11       4.114681445405e-12      -4.411530831938e-12       1.178554666481e-14       2.294021646027e-15       4.851221153577e-16      -9.788825943015e-17 
 1302       9.761195287624e-11       4.113212231566e-12      -4.504379624740e-12       1.177705731238e-14       2.287095795072e-15       4.871404752214e-16      -9.783308431829e-17 
 1303       9.753061844326e-11       4.111251896735e-12      -4.596829957201e-12       1.176865657227e-14       2.280195361570e-15       4.891177627604e-16      -9.776837517570e-17 
 1304       9.745674603023e-11       4.108802155568e-12      -4.688842872216e-12       1.176034499295e-14       2.273320236755e-15       4.910576695271e-16      -9.769416236058e-17 
 1305       9.739026794510e-11       4.105864743411e-12      -4.780379185964e-12       1.175212312347e-14       2.266470310259e-15       4.929639106592e-16      -9.761047661294e-17 
 1306       9.733111591538e-11       4.102441416345e-12      -4.871399487490e-12       1.174399151354e-14       2.259645470109e-15       4.948402249253e-16      -9.751734905540e-17 
 1307       9.727922108699e-11       4.098533951232e-12      -4.961864138272e-12       1.173595071348e-14       2.252845602722e-15       4.966903747708e-16      -9.741481119406e-17 
 1308       9.723451402298e-11       4.094144145764e-12      -5.051733271799e-12       1.172800127424e-14       2.246070592900e-15       4.985181463636e-16      -9.730289491936e-17 
 1309       9.719692470232e-11       4.089273818506e-12      -5.140966793150e-12       1.172014374740e-14       2.239320323830e-15       5.003273496399e-16      -9.718163250693e-17 
 1310       9.716638251872e-11       4.083924808942e-12      -5.229524378559e-12       1.171237868515e-14       2.232594677077e-15       5.021218183502e-16      -9.705105661842e-17 
 1311       9.714281627936e-11       4.078098977523e-12      -5.317365474999e-12       1.170470664030e-14       2.225893532581e-15       5.039054101046e-16      -9.691120030241e-17 
 1312       9.712615420370e-11       4.071798205709e-12      -5.404449299753e-12       1.169712816631e-14       2.219216768653e-15       5.056820064192e-16      -9.676209699519e-17 
 1313       9.711632392227e-11       4.065024396022e-12      -5.490734839987e-12       1.168964381722e-14       2.212564261973e-15       5.074555127617e-16      -9.660378052167e-17 
 1314       9.711325247540e-11       4.057779472085e-12      -5.576180852327e-12       1.168225414773e-14       2.205935887583e-15       5.092298585969e-16      -9.643628509622e-17 
 1315       9.711686631205e-11       4.050065378672e-12      -5.660745862433e-12       1.167495971311e-14       2.199331518886e-15       5.110089974329e-16      -9.625964532350e-17 
 1316       9.712709128859e-11       4.041884081753e-12      -5.744388164576e-12       1.166776106929e-14       2.192751027640e-15       5.127969068665e-16      -9.607389619935e-17 
 1317       9.714385266752e-11       4.033237568539e-12      -5.827065821208e-12       1.166065877280e-14       2.186194283957e-15       5.145975886296e-16      -9.587907311160e-17 
 1318       9.716707511634e-11       4.024127847530e-12      -5.908736662540e-12       1.165365338079e-14       2.179661156296e-15       5.164150686343e-16      -9.567521184097e-17 
 1319       9.719668270626e-11       4.014556948559e-12      -5.989358286118e-12       1.164674545101e-14       2.173151511460e-15       5.182533970191e-16      -9.546234856189e-17 
 1320       9.723259891101e-11       4.004526922841e-12      -6.068888056393e-12       1.163993554184e-14       2.166665214596e-15       5.201166481947e-16      -9.524051984338e-17 
 1321       9.727474660560e-11       3.994039843015e-12      -6.147283104300e-12       1.163322421227e-14       2.160202129184e-15       5.220089208896e-16      -9.500976264986e-17 
 1322       9.732304806514e-11       3.983097803193e-12      -6.224500326831e-12       1.162661202190e-14       2.153762117040e-15       5.239343381963e-16      -9.477011434205e-17 
 1323       9.737742496357e-11       3.971702919005e-12      -6.300496386611e-12       1.162009953093e-14       2.147345038308e-15       5.258970476164e-16      -9.452161267780e-17 
 1324       9.743779041117e-11       3.959858138652e-12      -6.375232475584e-12       1.161368704150e-14       2.140950764098e-15       5.278999015567e-16      -9.426429795449e-17 
 1325       9.750402497311e-11       3.947569685779e-12      -6.448688664511e-12       1.160737381842e-14       2.134579214546e-15       5.299404827768e-16      -9.399821946040e-17 
 1326       9.757600038364e-11       3.934844643670e-12      -6.520849711092e-12       1.160115885981e-14       2.128230321168e-15       5.320150351403e-16      -9.372342909626e-17 
 1327       9.765358748158e-11       3.921690146793e-12      -6.591700310131e-12       1.159504115501e-14       2.121904014253e-15       5.341197791382e-16      -9.343997924122e-17 
 1328       9.773665620857e-11       3.908113380898e-12      -6.661225093439e-12       1.158901968454e-14       2.115600222859e-15       5.362509118447e-16      -9.314792275380e-17 
 1329       9.782507560733e-11       3.894121583121e-12      -6.729408629731e-12       1.158309342008e-14       2.109318874813e-15       5.384046068729e-16      -9.284731297291e-17 
 1330       9.791871381983e-11       3.879722042082e-12      -6.796235424528e-12       1.157726132445e-14       2.103059896706e-15       5.405770143302e-16      -9.253820371888e-17 
 1331       9.801743808560e-11       3.864922097992e-12      -6.861689920058e-12       1.157152235161e-14       2.096823213891e-15       5.427642607735e-16      -9.222064929440e-17 
 1332       9.812111473993e-11       3.849729142750e-12      -6.925756495158e-12       1.156587544665e-14       2.090608750482e-15       5.449624491653e-16      -9.189470448556e-17 
 1333       9.822960921209e-11       3.834150620046e-12      -6.988419465169e-12       1.156031954571e-14       2.084416429345e-15       5.471676588289e-16      -9.156042456286e-17 
 1334       9.834278602361e-11       3.818194025462e-12      -7.049663081844e-12       1.155485357604e-14       2.078246172101e-15       5.493759454041e-16      -9.121786528216e-17 
 1335       9.846050878648e-11       3.801866906574e-12      -7.109471533244e-12       1.154947645593e-14       2.072097899122e-15       5.515833408026e-16      -9.086708288574e-17 
 1336       9.858264020137e-11       3.785176863055e-12      -7.167828943639e-12       1.154418709470e-14       2.065971529525e-15       5.537858531635e-16      -9.050813410325e-17 
 1337       9.870904205594e-11       3.768131546773e-12      -7.224719373410e-12       1.153898439270e-14       2.059866981173e-15       5.559794668090e-16      -9.014107615275e-17 
 1338       9.883957522299e-11       3.750738661896e-12      -7.280126818949e-12       1.153386724128e-14       2.053784170668e-15       5.581601421999e-16      -8.976596674166e-17 
 1339       9.897409965874e-11       3.733005964989e-12      -7.334035212558e-12       1.152883452275e-14       2.047723013353e-15       5.603238158912e-16      -8.938286406783e-17 
 1340       9.911247440106e-11       3.714941265122e-12      -7.386428422355e-12       1.152388511041e-14       2.041683423303e-15       5.624664004872e-16      -8.899182682047e-17 
 1341       9.925455756772e-11       3.696552423967e-12      -7.437290252165e-12       1.151901786848e-14       2.035665313329e-15       5.645837845977e-16      -8.859291418120e-17 
 1342       9.940020635458e-11       3.677847355898e-12      -7.486604441432e-12       1.151423165212e-14       2.029668594967e-15       5.666718327930e-16      -8.818618582501e-17 
 1343       9.954927703388e-11       3.658834028097e-12      -7.534354665110e-12       1.150952530739e-14       2.023693178484e-15       5.687263855600e-16      -8.777170192129e-17 
 1344       9.970162495243e-11       3.639520460653e-12      -7.580524533569e-12       1.150489767124e-14       2.017738972868e-15       5.707432592568e-16      -8.734952313483e-17 
 1345       9.985710452989e-11       3.619914726665e-12      -7.625097592495e-12       1.150034757148e-14       2.011805885828e-15       5.727182460694e-16      -8.691971062679e-17 
 1346       1.000155692570e-10       3.600024952341e-12      -7.668057322788e-12       1.149587382678e-14       2.005893823789e-15       5.746471139664e-16      -8.648232605573e-17 
 1347       1.001768716936e-10       3.579859317100e-12      -7.709387140464e-12       1.149147524665e-14       2.000002691893e-15       5.765256066547e-16      -8.603743157861e-17 
 1348       1.003408634675e-10       3.559426053677e-12      -7.749070396559e-12       1.148715063139e-14       1.994132393994e-15       5.783494435354e-16      -8.558508985176e-17 
 1349       1.005073952718e-10       3.538733448220e-12      -7.787090377025e-12       1.148289877210e-14       1.988282832652e-15       5.801143196588e-16      -8.512536403191e-17 
 1350       1.006763168638e-10       3.517789840393e-12      -7.823430302629e-12       1.147871845068e-14       1.982453909136e-15       5.818159056803e-16      -8.465831777717e-17 
 1351       1.008474770632e-10       3.496603623480e-12      -7.858073328862e-12       1.147460843975e-14       1.976645523415e-15       5.834498478161e-16      -8.418401524805e-17 
 1352       1.010207237500e-10       3.475183244482e-12      -7.891002545832e-12       1.147056750270e-14       1.970857574159e-15       5.850117677980e-16      -8.370252110844e-17 
 1353       1.011959038628e-10       3.453537204223e-12      -7.922200978165e-12       1.146659439363e-14       1.965089958736e-15       5.864972628298e-16      -8.321390052663e-17 
 1354       1.013728633975e-10       3.431674057448e-12      -7.951651584911e-12       1.146268785733e-14       1.959342573207e-15       5.879019055423e-16      -8.271821917629e-17 
 1355       1.015514474047e-10       3.409602412926e-12      -7.979337259439e-12       1.145884662928e-14       1.953615312325e-15       5.892212439491e-16      -8.221554323747e-17 
 1356       1.017314999889e-10       3.387330933552e-12      -8.005240829341e-12       1.145506943563e-14       1.947908069529e-15       5.904508014019e-16      -8.170593939763e-17 
 1357       1.019128643060e-10       3.364868336447e-12      -8.029345056331e-12       1.145135499318e-14       1.942220736945e-15       5.915860765462e-16      -8.118947485259e-17 
 1358       1.020953825618e-10       3.342223393061e-12      -8.051632636145e-12       1.144770200933e-14       1.936553205382e-15       5.926225432769e-16      -8.066621730758e-17 
 1359       1.022788960102e-10       3.319404929274e-12      -8.072086198443e-12       1.144410918212e-14       1.930905364326e-15       5.935556506936e-16      -8.013623497822e-17 
 1360       1.024632449516e-10       3.296421825497e-12      -8.090688306712e-12       1.144057520016e-14       1.925277101941e-15       5.943808230564e-16      -7.959959659150e-17 
 1361       1.026482687309e-10       3.273283016773e-12      -8.107421458159e-12       1.143709874264e-14       1.919668305063e-15       5.950934597411e-16      -7.905637138680e-17 
 1362       1.028338057358e-10       3.249997492882e-12      -8.122268083620e-12       1.143367847930e-14       1.914078859201e-15       5.956889351953e-16      -7.850662911690e-17 
 1363       1.030197013438e-10       3.226574124619e-12      -8.135215256999e-12       1.143031300568e-14       1.908508658888e-15       5.961640266329e-16      -7.795044334278e-17 
 1364       1.032058318602e-10       3.203021140406e-12      -8.146268879087e-12       1.142700064812e-14       1.902957638889e-15       5.965212139684e-16      -7.738790135472e-17 
 1365       1.033920808330e-10       3.179346644272e-12      -8.155439645714e-12       1.142373965666e-14       1.897425743323e-15       5.967644259253e-16      -7.681909435963e-17 
 1366       1.035783311269e-10       3.155558789247e-12      -8.162738352217e-12       1.142052826949e-14       1.891912915333e-15       5.968976165297e-16      -7.624411419812e-17 
 1367       1.037644649218e-10       3.131665777455e-12      -8.168175893644e-12       1.141736471301e-14       1.886419097085e-15       5.969247651577e-16      -7.566305334566e-17 
 1368       1.039503637112e-10       3.107675860205e-12      -8.171763264960e-12       1.141424720175e-14       1.880944229767e-15       5.968498765836e-16      -7.507600491385e-17 
 1369       1.041359083017e-10       3.083597338079e-12      -8.173511561248e-12       1.141117393835e-14       1.875488253580e-15       5.966769810270e-16      -7.448306265160e-17 
 1370       1.043209788111e-10       3.059438561025e-12      -8.173431977920e-12       1.140814311358e-14       1.870051107746e-15       5.964101342009e-16      -7.388432094635e-17 
 1371       1.045054546671e-10       3.035207928444e-12      -8.171535810915e-12       1.140515290626e-14       1.864632730495e-15       5.960534173594e-16      -7.327987482530e-17 
 1372       1.046892146068e-10       3.010913889284e-12      -8.167834456906e-12       1.140220148330e-14       1.859233059070e-15       5.956109373450e-16      -7.266981995658e-17 
 1373       1.048721366747e-10       2.986564942127e-12      -8.162339413506e-12       1.139928699959e-14       1.853852029723e-15       5.950868266367e-16      -7.205425265050e-17 
 1374       1.050540982217e-10       2.962169635281e-12      -8.155062279471e-12       1.139640759809e-14       1.848489577712e-15       5.944852433976e-16      -7.143326986075e-17 
 1375       1.052349759038e-10       2.937736566870e-12      -8.146014754905e-12       1.139356140971e-14       1.843145637299e-15       5.938103715225e-16      -7.080696918561e-17 
 1376       1.054146456811e-10       2.913274384923e-12      -8.135208641465e-12       1.139074655334e-14       1.837820141746e-15       5.930664206855e-16      -7.017544886918e-17 
 1377       1.055929828163e-10       2.888791787467e-12      -8.122655842566e-12       1.138796113579e-14       1.832513023316e-15       5.922576263881e-16      -6.953880780255e-17 
 1378       1.057698618733e-10       2.864297522616e-12      -8.108368363582e-12       1.138520325182e-14       1.827224213269e-15       5.913882500063e-16      -6.889714552508e-17 
 1379       1.059451567164e-10       2.839800388660e-12      -8.092358312055e-12       1.138247098406e-14       1.821953641861e-15       5.904625788389e-16      -6.825056222553e-17 
 1380       1.061187405087e-10       2.815309234156e-12      -8.074637897899e-12       1.137976240304e-14       1.816701238338e-15       5.894849261547e-16      -6.759915874334e-17 
 1381       1.062904857110e-10       2.790832958019e-12      -8.055219433603e-12       1.137707556710e-14       1.811466930938e-15       5.884596312405e-16      -6.694303656981e-17 
 1382       1.064602640803e-10       2.766380509613e-12      -8.034115334435e-12       1.137440852246e-14       1.806250646886e-15       5.873910594487e-16      -6.628229784934e-17 
 1383       1.066279466691e-10       2.741960888838e-12      -8.011338118649e-12       1.137175930310e-14       1.801052312395e-15       5.862836022448e-16      -6.561704538059e-17 
 1384       1.067934038234e-10       2.717583146224e-12      -7.986900407687e-12       1.136912593080e-14       1.795871852658e-15       5.851416772555e-16      -6.494738261775e-17 
 1385       1.069565051822e-10       2.693256383020e-12      -7.960814926387e-12       1.136650641511e-14       1.790709191852e-15       5.839697283161e-16      -6.427341367171e-17 
 1386       1.071171196756e-10       2.668989751281e-12      -7.933094503183e-12       1.136389875329e-14       1.785564253132e-15       5.827722255181e-16      -6.359524331131e-17 
