# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)rho_efld           15:(.)rho_efld_t         16:(.)w_fld              17:(.)w_efld             18:(.)rho_ur             19:(.)rho_crit           20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       8.953307687015e+05       8.939964585755e-10       4.961919841098e-01       1.857181630244e+06       1.027264956103e+04       1.147356758705e-02       9.197429500730e+09       2.864522688200e-01       1.768133491725e+12       8.090064605464e+08       9.591371340358e+09       2.131766915216e-08       5.116183148411e-09       4.482531080756e+11       4.482530579359e+11      -1.000000000000e+00       1.000000000000e-01       1.222336630114e+12       3.449123607715e+12       3.449123607715e+12       1.041648684754e+12      -8.270820374777e+12       1.794414878181e-02       5.338526317858e-02 
       8.857584040867e+05       9.130732362532e-10       5.014006074380e-01       1.818603574784e+06       1.027264435241e+04       1.159755606885e-02       9.099091339985e+09       2.894589502692e-01       1.693722120617e+12       7.833346212259e+08       9.287012653597e+09       2.131766915216e-08       5.116183148411e-09       4.326315370413e+11       4.326314886186e+11      -1.000000000000e+00       1.000000000000e-01       1.170894957283e+12       3.307318962217e+12       3.307318962217e+12       9.981355130044e+11      -7.842013431971e+12       1.795444789878e-02       5.337643532739e-02 
       8.762883816065e+05       9.325546569736e-10       5.066628436307e-01       1.780832863380e+06       1.027263909017e+04       1.172288436423e-02       9.001804555794e+09       2.924965741212e-01       1.622442329889e+12       7.584774148734e+08       8.992312044593e+09       2.131766915216e-08       5.116183148411e-09       4.175543760210e+11       4.175543292582e+11      -1.000000000000e+00       1.000000000000e-01       1.121618191925e+12       3.171365687294e+12       3.171365687294e+12       9.564422782067e+11      -7.435463305347e+12       1.796475125244e-02       5.336792018511e-02 
       8.669196070784e+05       9.524492366683e-10       5.119792266069e-01       1.743852510071e+06       1.027263377379e+04       1.184956694986e-02       8.905557907468e+09       2.955654484032e-01       1.554162327913e+12       7.344089911061e+08       8.706963037896e+09       2.131766915216e-08       5.116183148411e-09       4.030026523863e+11       4.030026072280e+11      -1.000000000000e+00       1.000000000000e-01       1.074415224552e+12       3.041021576880e+12       3.041021576880e+12       9.164927827269e+11      -7.050013615787e+12       1.797505890398e-02       5.335972060932e-02 
       8.576509980185e+05       9.727656686718e-10       5.173502953148e-01       1.707645887583e+06       1.027262840272e+04       1.197761845883e-02       8.810340274496e+09       2.986658840388e-01       1.488755869472e+12       7.111043198400e+08       8.430668883300e+09       2.131766915216e-08       5.116183148411e-09       3.889580547072e+11       3.889580110956e+11      -1.000000000000e+00       1.000000000000e-01       1.029198779996e+12       2.916054477378e+12       2.916054477378e+12       8.782140219600e+11      -6.684568118876e+12       1.798537091531e-02       5.335183948080e-02 
       8.484814835161e+05       9.935128273674e-10       5.227765937616e-01       1.672196719733e+06       1.027262297642e+04       1.210705368230e-02       8.716140655260e+09       3.017981948722e-01       1.426102022345e+12       6.885391652592e+08       8.163142247245e+09       2.131766915216e-08       5.116183148411e-09       3.754029096934e+11       3.754028675795e+11      -1.000000000000e+00       1.000000000000e-01       9.858852560339e+11       2.796241869485e+12       2.796241869485e+12       8.415360504289e+11      -6.338087575248e+12       1.799568734903e-02       5.334427970377e-02 
       8.394100041099e+05       1.014699771911e-09       5.282586710728e-01       1.637489074003e+06       1.027261749435e+04       1.223788757122e-02       8.622948165766e+09       3.049626976931e-01       1.366084943703e+12       6.666900606124e+08       7.904104913995e+09       2.131766915216e-08       5.116183148411e-09       3.623201599821e+11       3.623201193104e+11      -1.000000000000e+00       1.000000000000e-01       9.443945688209e+11       2.681370467481e+12       2.681370467481e+12       8.063918535062e+11      -6.009586783976e+12       1.800600826844e-02       5.333704420571e-02 
       8.304355116661e+05       1.036335750024e-09       5.337970815253e-01       1.603507354262e+06       1.027261195594e+04       1.237013523806e-02       8.530752038386e+09       3.081597122616e-01       1.308593665932e+12       6.455342838080e+08       7.653287496310e+09       2.131766915216e-08       5.116183148411e-09       3.496933426441e+11       3.496933033665e+11      -1.000000000000e+00       1.000000000000e-01       9.046500048153e+11       2.571235835171e+12       2.571235835171e+12       7.727172245134e+11      -5.698131770396e+12       1.801633373755e-02       5.333013593774e-02 
       8.215569692565e+05       1.058430201868e-09       5.393923845895e-01       1.570236293642e+06       1.027260636063e+04       1.250381195855e-02       8.439541620612e+09       3.113895613333e-01       1.253521891453e+12       6.250498337844e+08       7.410429155295e+09       2.131766915216e-08       5.116183148411e-09       3.375065684864e+11       3.375065305568e+11      -1.000000000000e+00       1.000000000000e-01       8.665780789423e+11       2.465642017871e+12       2.465642017871e+12       7.404506469804e+11      -5.402837120432e+12       1.802666382110e-02       5.332355787450e-02 
       8.127733510394e+05       1.080992763997e-09       5.450451449815e-01       1.537660947579e+06       1.027260070787e+04       1.263893317344e-02       8.349306373827e+09       3.146525706845e-01       1.200767796192e+12       6.052154076299e+08       7.175277329137e+09       2.131766915216e-08       5.116183148411e-09       3.257445020574e+11       3.257444654268e+11      -1.000000000000e+00       1.000000000000e-01       8.301083987244e+11       2.364401189711e+12       2.364401189711e+12       7.095331818446e+11      -5.122863453714e+12       1.803699858454e-02       5.331731301424e-02 
       8.040836421408e+05       1.104033273385e-09       5.507559327016e-01       1.505766686982e+06       1.027259499708e+04       1.277551449028e-02       8.260035872088e+09       3.179490691375e-01       1.150233841310e+12       5.860103784284e+08       6.947587470456e+09       2.131766915216e-08       5.116183148411e-09       3.143923423338e+11       3.143923069612e+11      -1.000000000000e+00       1.000000000000e-01       7.951735341308e+11       2.267333315624e+12       2.267333315624e+12       6.799083593804e+11      -4.857415028263e+12       1.804733809406e-02       5.331140437904e-02 
       7.954868385371e+05       1.127561771541e-09       5.565253230798e-01       1.474539191561e+06       1.027258922769e+04       1.291357168525e-02       8.171719800917e+09       3.212793885864e-01       1.101826592861e+12       5.674147738086e+08       6.727122791983e+09       2.131766915216e-08       5.116183148411e-09       3.034358041192e+11       3.034357699581e+11      -1.000000000000e+00       1.000000000000e-01       7.617088929033e+11       2.174265827449e+12       2.174265827449e+12       6.515220756666e+11      -4.605737469939e+12       1.805768241660e-02       5.330583501468e-02 
       7.869819469391e+05       1.151588508704e-09       5.623538968193e-01       1.443964443290e+06       1.027258339912e+04       1.305312070493e-02       8.084347956117e+09       3.246438640227e-01       1.055456549037e+12       5.494092551735e+08       6.513654020314e+09       2.131766915216e-08       5.116183148411e-09       2.928611000437e+11       2.928610670535e+11      -1.000000000000e+00       1.000000000000e-01       7.296526011296e+11       2.085033313486e+12       2.085033313486e+12       6.243224933933e+11      -4.367115620075e+12       1.806803161982e-02       5.330060799092e-02 
       7.785679846772e+05       1.176123948119e-09       5.682422400478e-01       1.414028720011e+06       1.027257751078e+04       1.319417766819e-02       7.997910242583e+09       3.280428335615e-01       1.011037974690e+12       5.319750975890e+08       6.306959157474e+09       2.131766915216e-08       5.116183148411e-09       2.826549232294e+11       2.826548913715e+11      -1.000000000000e+00       1.000000000000e-01       6.989453888427e+11       1.999477221017e+12       1.999477221017e+12       5.982599468338e+11      -4.140871495207e+12       1.807838577213e-02       5.329572640144e-02 
       7.702439795881e+05       1.201178770407e-09       5.741909443532e-01       1.384718589175e+06       1.027257156207e+04       1.333675886802e-02       7.912396673146e+09       3.314766384672e-01       9.684887428075e+11       5.150941703111e+08       6.106823250052e+09       2.131766915216e-08       5.116183148411e-09       2.728044305459e+11       2.728043997791e+11      -1.000000000000e+00       1.000000000000e-01       6.695304804343e+11       1.917445571208e+12       1.917445571208e+12       5.732868508019e+11      -3.926362353031e+12       1.808874494273e-02       5.329119336391e-02 
       7.620089699023e+05       1.226763878018e-09       5.802006068388e-01       1.356020901708e+06       1.027256555241e+04       1.348088077342e-02       7.827797367411e+09       3.349456231800e-01       9.277301826696e+11       4.987489179305e+08       5.913038165656e+09       2.131766915216e-08       5.116183148411e-09       2.632972264357e+11       2.632971967255e+11      -1.000000000000e+00       1.000000000000e-01       6.413534896808e+11       1.838792685870e+12       1.838792685870e+12       5.493576134270e+11      -3.722978859028e+12       1.809910920155e-02       5.328701202021e-02 
       7.538620041328e+05       1.252890399773e-09       5.862718301596e-01       1.327922786020e+06       1.027255948119e+04       1.362656003129e-02       7.744102550620e+09       3.384501353424e-01       8.886869343893e+11       4.829223421158e+08       5.725402376465e+09       2.131766915216e-08       5.116183148411e-09       2.541213473356e+11       2.541213186431e+11      -1.000000000000e+00       1.000000000000e-01       6.143623191866e+11       1.763378925630e+12       1.763378925630e+12       5.264285525922e+11      -3.530143348577e+12       1.810947861931e-02       5.328318553622e-02 
       7.458021409654e+05       1.279569695499e-09       5.924052225801e-01       1.300411642125e+06       1.027255334779e+04       1.377381346839e-02       7.661302552519e+09       3.419905258258e-01       8.512868095783e+11       4.675979839361e+08       5.543720749652e+09       2.131766915216e-08       5.116183148411e-09       2.452652466023e+11       2.452652188934e+11      -1.000000000000e+00       1.000000000000e-01       5.885070640595e+11       1.691070438974e+12       1.691070438974e+12       5.044578158728e+11      -3.347308179501e+12       1.811985326748e-02       5.327971710220e-02 
       7.378284491500e+05       1.306813360758e-09       5.986013980109e-01       1.273475135902e+06       1.027254715162e+04       1.392265809321e-02       7.579387806246e+09       3.455671487573e-01       8.154606578749e+11       4.527599067444e+08       5.367804344452e+09       2.131766915216e-08       5.116183148411e-09       2.367177799949e+11       2.367177532370e+11      -1.000000000000e+00       1.000000000000e-01       5.637399196397e+11       1.621738921761e+12       1.621738921761e+12       4.834053038377e+11      -3.173954170412e+12       1.813023321836e-02       5.327660993266e-02 
       7.299400073928e+05       1.334633231669e-09       6.048609760619e-01       1.247101193468e+06       1.027254089204e+04       1.407311109802e-02       7.498348847220e+09       3.491803615466e-01       7.811422390901e+11       4.383926796040e+08       5.197470215672e+09       2.131766915216e-08       5.116183148411e-09       2.284681916514e+11       2.284681658101e+11      -1.000000000000e+00       1.000000000000e-01       5.400150931123e+11       1.555261386749e+12       1.555261386749e+12       4.632325965660e+11      -3.009589120329e+12       1.814061854499e-02       5.327386726642e-02 
       7.221359042500e+05       1.363041389829e-09       6.111845820851e-01       1.221277995667e+06       1.027253456843e+04       1.422518986078e-02       7.418176312050e+09       3.528305249133e-01       7.482681007331e+11       4.244813612413e+08       5.032541223436e+09       2.131766915216e-08       5.116183148411e-09       2.205061005434e+11       2.205060755894e+11      -1.000000000000e+00       1.000000000000e-01       5.172887188396e+11       1.491519942701e+12       1.491519942701e+12       4.439028832452e+11      -2.853746405360e+12       1.815100932124e-02       5.327149236683e-02 
       7.144152380222e+05       1.392050167333e-09       6.175728472263e-01       1.195993972690e+06       1.027252818017e+04       1.437891194720e-02       7.338860937454e+09       3.565180029141e-01       7.167774606926e+11       4.110114845076e+08       4.872845848971e+09       2.131766915216e-08       5.116183148411e-09       2.128214874282e+11       2.128214633291e+11      -1.000000000000e+00       1.000000000000e-01       4.955187772558e+11       1.430401582710e+12       1.430401582710e+12       4.253808947256e+11      -2.705983648439e+12       1.816140562178e-02       5.326948852158e-02 
       7.067771166508e+05       1.421672151891e-09       6.240264084718e-01       1.171237798790e+06       1.027252172661e+04       1.453429511271e-02       7.260393559186e+09       3.602431629706e-01       6.866120948543e+11       3.979690413335e+08       4.718218016229e+09       2.131766915216e-08       5.116183148411e-09       2.054046822262e+11       2.054046589533e+11      -1.000000000000e+00       1.000000000000e-01       4.746650171762e+11       1.371797981314e+12       1.371797981314e+12       4.076328388995e+11      -2.565881458291e+12       1.817180752207e-02       5.326785904303e-02 
       6.992206576142e+05       1.451920192052e-09       6.305459086925e-01       1.146998387127e+06       1.027251520711e+04       1.469135730458e-02       7.182765110981e+09       3.640063758965e-01       6.577162294481e+11       3.853404681614e+08       4.568496919181e+09       2.131766915216e-08       5.116183148411e-09       1.982463518608e+11       1.982463293867e+11      -1.000000000000e+00       1.000000000000e-01       4.546888813754e+11       1.315605300072e+12       1.315605300072e+12       3.906263387939e+11      -2.433042234036e+12       1.818221509842e-02       5.326660726807e-02 
       6.917449878265e+05       1.482807402530e-09       6.371319967002e-01       1.123264884711e+06       1.027250862102e+04       1.485011666392e-02       7.105966623504e+09       3.678080159260e-01       6.300364379268e+11       3.731126318403e+08       4.423526854583e+09       2.131766915216e-08       5.116183148411e-09       1.913374885153e+11       1.913374668110e+11      -1.000000000000e+00       1.000000000000e-01       4.355534352969e+11       1.261724001225e+12       1.261724001225e+12       3.743303732594e+11      -2.307089032024e+12       1.819262842793e-02       5.326573655819e-02 
       6.843492435363e+05       1.514347169639e-09       6.437853272873e-01       1.100026667455e+06       1.027250196769e+04       1.501059152782e-02       7.029989223315e+09       3.716484607416e-01       6.035215421833e+11       3.612728159671e+08       4.283157060052e+09       2.131766915216e-08       5.116183148411e-09       1.846693982882e+11       1.846693773292e+11      -1.000000000000e+00       1.000000000000e-01       4.172232987644e+11       1.210058669112e+12       1.210058669112e+12       3.587152201447e+11      -2.187664491616e+12       1.820304758856e-02       5.326525029970e-02 
       6.770325702266e+05       1.546553156838e-09       6.505065612873e-01       1.077273335335e+06       1.027249524646e+04       1.517280043147e-02       6.954824131844e+09       3.755280915023e-01       5.781225179259e+11       3.498087076630e+08       4.147241557281e+09       2.131766915216e-08       5.116183148411e-09       1.782336902667e+11       1.782336700258e+11      -1.000000000000e+00       1.000000000000e-01       3.996645805657e+11       1.160517839023e+12       1.160517839023e+12       3.437524018572e+11      -2.074429816898e+12       1.821347265910e-02       5.326515190351e-02 
       6.697941225169e+05       1.579439310381e-09       6.572963656126e-01       1.054994707648e+06       1.027248845665e+04       1.533676211026e-02       6.880462664376e+09       3.794472928720e-01       5.537924040356e+11       3.387083847682e+08       4.015639000226e+09       2.131766915216e-08       5.116183148411e-09       1.720222659547e+11       1.720222464076e+11      -1.000000000000e+00       1.000000000000e-01       3.828448157899e+11       1.113013833165e+12       1.113013833165e+12       3.294146332040e+11      -1.967063811371e+12       1.822390371918e-02       5.326544480544e-02 
       6.626330640645e+05       1.613019865083e-09       6.641554133112e-01       1.033180818377e+06       1.027248159760e+04       1.550249550196e-02       6.806896229048e+09       3.834064530485e-01       5.304862157382e+11       3.279603034434e+08       3.888212528114e+09       2.131766915216e-08       5.116183148411e-09       1.660273090892e+11       1.660272902132e+11      -1.000000000000e+00       1.000000000000e-01       3.667329058026e+11       1.067462603461e+12       1.067462603461e+12       3.156757714225e+11      -1.865261962881e+12       1.823434084928e-02       5.326613246611e-02 
       6.555485674688e+05       1.647309350212e-09       6.710843836136e-01       1.011821911648e+06       1.027247466863e+04       1.567001974892e-02       6.734116325857e+09       3.874059637917e-01       5.081608614302e+11       3.175532861646e+08       3.764829623114e+09       2.131766915216e-08       5.116183148411e-09       1.602412758060e+11       1.602412575767e+11      -1.000000000000e+00       1.000000000000e-01       3.512990607459e+11       1.023783580891e+12       1.023783580891e+12       3.025107683059e+11      -1.768735576165e+12       1.824478413075e-02       5.326721837095e-02 
       6.485398141751e+05       1.682322595477e-09       6.780839619878e-01       9.909084372867e+05       1.027246766905e+04       1.583935420028e-02       6.662114545676e+09       3.914462204529e-01       4.867750630054e+11       3.074765100996e+08       3.645361972524e+09       2.131766915216e-08       5.116183148411e-09       1.546568851388e+11       1.546568675353e+11      -1.000000000000e+00       1.000000000000e-01       3.365147444591e+11       9.818995310859e+11       9.818995310859e+11       2.898956243354e+11      -1.677210950527e+12       1.825523364580e-02       5.326870603046e-02 
       6.416059943802e+05       1.718074737158e-09       6.851548401864e-01       9.704310464689e+05       1.027246059818e+04       1.601051841416e-02       6.590882569285e+09       3.955276220040e-01       4.662892795345e+11       2.977194958518e+08       3.529685335331e+09       2.131766915216e-08       5.116183148411e-09       1.492671098674e+11       1.492670928672e+11      -1.000000000000e+00       1.000000000000e-01       3.223526217177e+11       9.417364159507e+11       9.417364159507e+11       2.778073447375e+11      -1.590428600321e+12       1.826568947752e-02       5.327059897993e-02 
       6.347463069389e+05       1.754581224341e-09       6.922977162958e-01       9.503805874611e+05       1.027245345530e+04       1.618353215997e-02       6.520412166407e+09       3.996505710665e-01       4.466656341564e+11       2.882720965628e+08       3.417679413005e+09       2.131766915216e-08       5.116183148411e-09       1.440651676654e+11       1.440651512480e+11      -1.000000000000e+00       1.000000000000e-01       3.087865076916e+11       9.032232610230e+11       9.032232610230e+11       2.662238973825e+11      -1.508142515969e+12       1.827615170987e-02       5.327290077975e-02 
       6.279599592713e+05       1.791857825292e-09       6.995132947941e-01       9.307481014541e+05       1.027244623972e+04       1.635841542067e-02       6.450695194758e+09       4.038154739415e-01       4.278678440463e+11       2.791244873601e+08       3.309227724399e+09       2.131766915216e-08       5.116183148411e-09       1.390445125706e+11       1.390444967168e+11      -1.000000000000e+00       1.000000000000e-01       2.957913195317e+11       8.662920283604e+11       8.662920283604e+11       2.551241724497e+11      -1.430119463439e+12       1.828662042770e-02       5.327561501533e-02 
       6.212461672714e+05       1.829920633950e-09       7.068022865933e-01       9.115248184847e+05       1.027243895073e+04       1.653518839506e-02       6.381723599109e+09       4.080227406391e-01       4.098611533313e+11       2.702671551392e+08       3.204217484606e+09       2.131766915216e-08       5.116183148411e-09       1.341988267495e+11       1.341988114388e+11      -1.000000000000e+00       1.000000000000e-01       2.833430299931e+11       8.308774947137e+11       8.308774947137e+11       2.444879437831e+11      -1.356138320175e+12       1.829709571677e-02       5.327874529707e-02 
       6.146041552163e+05       1.868786076545e-09       7.141654091047e-01       8.927021534396e+05       1.027243158761e+04       1.671387150014e-02       6.313489410350e+09       4.122727849080e-01       3.926122688292e+11       2.616908886707e+08       3.102539487675e+09       2.131766915216e-08       5.116183148411e-09       1.295220125400e+11       1.295219977550e+11      -1.000000000000e+00       1.000000000000e-01       2.714186230101e+11       7.969171347557e+11       7.969171347557e+11       2.342958318671e+11      -1.285989445558e+12       1.830757766373e-02       5.328229526056e-02 
       6.080331556768e+05       1.908470918365e-09       7.216033862769e-01       8.742717021511e+05       1.027242414963e+04       1.689448537344e-02       6.245984744574e+09       4.165660242664e-01       3.760892984914e+11       2.533867690212e+08       3.004087993036e+09       2.131766915216e-08       5.116183148411e-09       1.250081847872e+11       1.250081705089e+11      -1.000000000000e+00       1.000000000000e-01       2.599960511417e+11       7.643510091823e+11       7.643510091823e+11       2.245292683564e+11      -1.219474084134e+12       1.831806635615e-02       5.328626856638e-02 
       6.015324094285e+05       1.948992270638e-09       7.291169486598e-01       8.562252375683e+05       1.027241663607e+04       1.707705087541e-02       6.179201802164e+09       4.209028800315e-01       3.602616924365e+11       2.453461602777e+08       2.908760615539e+09       2.131766915216e-08       5.116183148411e-09       1.206516634302e+11       1.206516496414e+11      -1.000000000000e+00       1.000000000000e-01       2.490541948064e+11       7.331216574489e+11       7.331216574489e+11       2.151704620907e+11      -1.156403799870e+12       1.832856188249e-02       5.329066890034e-02 
       5.951011653642e+05       1.990367597563e-09       7.367068334515e-01       8.385547060137e+05       1.027240904618e+04       1.726158909184e-02       6.113132866891e+09       4.252837773501e-01       3.451001864658e+11       2.375607005666e+08       2.816458218975e+09       2.131766915216e-08       5.116183148411e-09       1.164469663579e+11       1.164469530425e+11      -1.000000000000e+00       1.000000000000e-01       2.385728232345e+11       7.031739949778e+11       7.031739949778e+11       2.062023665359e+11      -1.096599939850e+12       1.833906433217e-02       5.329549997341e-02 
       5.887386804072e+05       2.032614723484e-09       7.443737845497e-01       8.212522235201e+05       1.027240137923e+04       1.744812133629e-02       6.047770305024e+09       4.297091452295e-01       3.305767479560e+11       2.300222933582e+08       2.727084812981e+09       2.131766915216e-08       5.116183148411e-09       1.123888025127e+11       1.123887896535e+11      -1.000000000000e+00       1.000000000000e-01       2.285325570618e+11       6.744552146368e+11       6.744552146368e+11       1.976086485905e+11      -1.039893125870e+12       1.834957379553e-02       5.330076552162e-02 
       5.824442194252e+05       2.075751840192e-09       7.521185526166e-01       8.043100722389e+05       1.027239363446e+04       1.763666915251e-02       5.983106564448e+09       4.341794165681e-01       3.166645240279e+11       2.227230990462e+08       2.640547453211e+09       2.131766915216e-08       5.116183148411e-09       1.084720652259e+11       1.084720528081e+11      -1.000000000000e+00       1.000000000000e-01       2.189148324990e+11       6.469146923050e+11       6.469146923050e+11       1.893736586982e+11      -9.861227724567e+11       1.836009036383e-02       5.330646930634e-02 
       5.762170551456e+05       2.119797514390e-09       7.599418951195e-01       7.877206969333e+05       1.027238581112e+04       1.782725431699e-02       5.919134173790e+09       4.386950281866e-01       3.033377918981e+11       2.156555267949e+08       2.556756144683e+09       2.131766915216e-08       5.116183148411e-09       1.046918257992e+11       1.046918138071e+11      -1.000000000000e+00       1.000000000000e-01       2.097018670084e+11       6.205038963772e+11       6.205038963772e+11       1.814824022154e+11      -9.351366299832e+11       1.837061412930e-02       5.331261511403e-02 
       5.700564680713e+05       2.164770695295e-09       7.678445763941e-01       7.714767015376e+05       1.027237790844e+04       1.801989884142e-02       5.855845741557e+09       4.432564208589e-01       2.905719113187e+11       2.088122266453e+08       2.475623748183e+09       2.131766915216e-08       5.116183148411e-09       1.010433272967e+11       1.010433157157e+11      -1.000000000000e+00       1.000000000000e-01       2.008766264251e+11       5.951763010153e+11       5.951763010153e+11       1.739205119776e+11      -8.867903515220e+11       1.838114518511e-02       5.331920675642e-02 
       5.639617463977e+05       2.210690722391e-09       7.758273676918e-01       7.555708457940e+05       1.027236992565e+04       1.821462497525e-02       5.793233955283e+09       4.478640393437e-01       2.783432790193e+11       2.021860818714e+08       2.397065889648e+09       2.131766915216e-08       5.116183148411e-09       9.752197856118e+10       9.752196737787e+10      -1.000000000000e+00       1.000000000000e-01       1.924227934619e+11       5.708873030139e+11       5.708873030139e+11       1.666742220165e+11      -8.409470822384e+11       1.839168362542e-02       5.332624807047e-02 
       5.579321859305e+05       2.257577333348e-09       7.838910472474e-01       7.399960419616e+05       1.027236186197e+04       1.841145520828e-02       5.731291580679e+09       4.525183324160e-01       2.666292850662e+11       1.957702015790e+08       2.321000872419e+09       2.131766915216e-08       5.116183148411e-09       9.412334843891e+10       9.412333763875e+10      -1.000000000000e+00       1.000000000000e-01       1.843247375398e+11       5.475941421189e+11       5.475941421189e+11       1.597303423792e+11      -7.974770701348e+11       1.840222954531e-02       5.333374291828e-02 
       5.519670900039e+05       2.305450672081e-09       7.920364003185e-01       7.247453515890e+05       1.027235371662e+04       1.861041227319e-02       5.670011460805e+09       4.572197528989e-01       2.554082710579e+11       1.895579135395e+08       2.247349592280e+09       2.131766915216e-08       5.116183148411e-09       9.084316019820e+10       9.084314976882e+10      -1.000000000000e+00       1.000000000000e-01       1.765674858879e+11       5.252558246499e+11       5.252558246499e+11       1.530762350018e+11      -7.562572970319e+11       1.841278304088e-02       5.334169518732e-02 
       5.460657694008e+05       2.354331296986e-09       8.002642192514e-01       7.098119823637e+05       1.027234548880e+04       1.881151914823e-02       5.609386515237e+09       4.619687576957e-01       2.446594900804e+11       1.835427572514e+08       2.176035455195e+09       2.131766915216e-08       5.116183148411e-09       8.767728615391e+10       8.767727608209e+10      -1.000000000000e+00       1.000000000000e-01       1.691366958603e+11       5.038330503070e+11       5.038330503070e+11       1.466997905956e+11      -7.171711287476e+11       1.842334420919e-02       5.335010879014e-02 
       5.402275422727e+05       2.404240189327e-09       8.085753035375e-01       6.951892850204e+05       1.027233717771e+04       1.901479905985e-02       5.549409739250e+09       4.667658078215e-01       2.343630683473e+11       1.777184772210e+08       2.106984297651e+09       2.131766915216e-08       5.116183148411e-09       8.462174246852e+10       8.462173274196e+10      -1.000000000000e+00       1.000000000000e-01       1.620186284166e+11       4.832881420072e+11       4.832881420072e+11       1.405894065015e+11      -6.801079834575e+11       1.843391314831e-02       5.335898766460e-02 
       5.344517340609e+05       2.455198761791e-09       8.169704598640e-01       6.808707503200e+05       1.027232878256e+04       1.922027548536e-02       5.490074203010e+09       4.716113684363e-01       2.244999684545e+11       1.720790164577e+08       2.040124309532e+09       2.131766915216e-08       5.116183148411e-09       8.167268414065e+10       8.167267474810e+10      -1.000000000000e+00       1.000000000000e-01       1.552001227201e+11       4.635849786413e+11       4.635849786413e+11       1.347339654723e+11      -6.449630173037e+11       1.844448995729e-02       5.336833577378e-02 
       5.287376774189e+05       2.507228867227e-09       8.254505021723e-01       6.668500060913e+05       1.027232030251e+04       1.942797215566e-02       5.431373050775e+09       4.765059088771e-01       2.150519541816e+11       1.666185101745e+08       1.975385959442e+09       2.131766915216e-08       5.116183148411e-09       7.882640016875e+10       7.882639109801e+10      -1.000000000000e+00       1.000000000000e-01       1.486685718041e+11       4.446889306240e+11       4.446889306240e+11       1.291228153454e+11      -6.116368263508e+11       1.845507473621e-02       5.337815710587e-02 
       5.230847121348e+05       2.560352807533e-09       8.340162517234e-01       6.531208143326e+05       1.027231173676e+04       1.963791305796e-02       5.373299500097e+09       4.814499026904e-01       2.060015567739e+11       1.613312796892e+08       1.912701922392e+09       2.131766915216e-08       5.116183148411e-09       7.607930887655e+10       7.607930011722e+10      -1.000000000000e+00       1.000000000000e-01       1.424118992619e+11       4.265667981144e+11       4.265667981144e+11       1.237457495662e+11      -5.800351640315e+11       1.846566758613e-02       5.338845567440e-02 
       5.174921850556e+05       2.614593342743e-09       8.426685371396e-01       6.396770683797e+05       1.027230308448e+04       1.985012243857e-02       5.315846841044e+09       4.864438276656e-01       1.973320426441e+11       1.562118265185e+08       1.852007009787e+09       2.131766915216e-08       5.116183148411e-09       7.342795341120e+10       7.342794495220e+10      -1.000000000000e+00       1.000000000000e-01       1.364185369193e+11       4.091867518109e+11       4.091867518109e+11       1.185929885289e+11      -5.500686732900e+11       1.847626860918e-02       5.339923551793e-02 
       5.119594500113e+05       2.669973700279e-09       8.514081944759e-01       6.265127901293e+05       1.027229434482e+04       2.006462480568e-02       5.259008435424e+09       4.914881658680e-01       1.890273824331e+11       1.512548266601e+08       1.793238101633e+09       2.131766915216e-08       5.116183148411e-09       7.086899738943e+10       7.086898922041e+10      -1.000000000000e+00       1.000000000000e-01       1.306774034448e+11       3.925182761956e+11       3.925182761956e+11       1.136551616982e+11      -5.216526326428e+11       1.848687790848e-02       5.341050070027e-02 
       5.064858677403e+05       2.726517584395e-09       8.602360672739e-01       6.136221273230e+05       1.027228551695e+04       2.028144493218e-02       5.202777716014e+09       4.965834036716e-01       1.810722213723e+11       1.464551250560e+08       1.736334080894e+09       2.131766915216e-08       5.116183148411e-09       6.839922070033e+10       6.839921281185e+10      -1.000000000000e+00       1.000000000000e-01       1.251778838618e+11       3.765321151404e+11       3.765321151404e+11       1.089232904814e+11      -4.947067154444e+11       1.849749558820e-02       5.342225531037e-02 
       5.010708058157e+05       2.784249185799e-09       8.691530066189e-01       6.009993508908e+05       1.027227660001e+04       2.050060785856e-02       5.147148185805e+09       5.017300317933e-01       1.734518508941e+11       1.418077302310e+08       1.681235769935e+09       2.131766915216e-08       5.116183148411e-09       6.601551545520e+10       6.601550783702e+10      -1.000000000000e+00       1.000000000000e-01       1.199098099217e+11       3.612002197712e+11       3.612002197712e+11       1.043887718175e+11      -4.691547616668e+11       1.850812175356e-02       5.343450346218e-02 
